ticker,trade_id,ts,yes_price,count,taker_side,raw_json
KXETH15M-26APR281315-15,e4f89bc3-5e6d-4336-6573-a40be33b0cd9,1777395609,0.41,14.18,no,"{""count_fp"":""14.18"",""created_time"":""2026-04-28T17:00:09.161616Z"",""no_price_dollars"":""0.5900"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR281315-15"",""trade_id"":""e4f89bc3-5e6d-4336-6573-a40be33b0cd9"",""yes_price_dollars"":""0.4100""}"
KXETH15M-26APR281315-15,ac90dcb2-950b-4683-1ef8-f3ebc706934a,1777395627,0.49,18.54,no,"{""count_fp"":""18.54"",""created_time"":""2026-04-28T17:00:27.574913Z"",""no_price_dollars"":""0.5100"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR281315-15"",""trade_id"":""ac90dcb2-950b-4683-1ef8-f3ebc706934a"",""yes_price_dollars"":""0.4900""}"
KXETH15M-26APR281315-15,1297e130-0510-6f6a-e36a-acf14aa3ad21,1777395627,0.5,27.98,no,"{""count_fp"":""27.98"",""created_time"":""2026-04-28T17:00:27.068878Z"",""no_price_dollars"":""0.5000"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR281315-15"",""trade_id"":""1297e130-0510-6f6a-e36a-acf14aa3ad21"",""yes_price_dollars"":""0.5000""}"
KXETH15M-26APR281315-15,0ae86e63-7d77-697f-ce3d-6f29ffc0511c,1777395627,0.5,1.0,no,"{""count_fp"":""1.00"",""created_time"":""2026-04-28T17:00:27.068878Z"",""no_price_dollars"":""0.5000"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR281315-15"",""trade_id"":""0ae86e63-7d77-697f-ce3d-6f29ffc0511c"",""yes_price_dollars"":""0.5000""}"
KXETH15M-26APR281315-15,c646addf-bd08-49e2-76ee-1a94a0b723d5,1777395628,0.49,46.87,no,"{""count_fp"":""46.87"",""created_time"":""2026-04-28T17:00:28.859865Z"",""no_price_dollars"":""0.5100"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR281315-15"",""trade_id"":""c646addf-bd08-49e2-76ee-1a94a0b723d5"",""yes_price_dollars"":""0.4900""}"
KXETH15M-26APR281315-15,71afc9ab-7370-46a2-5ec9-d4abb023d57f,1777395628,0.49,10.0,no,"{""count_fp"":""10.00"",""created_time"":""2026-04-28T17:00:28.859865Z"",""no_price_dollars"":""0.5100"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR281315-15"",""trade_id"":""71afc9ab-7370-46a2-5ec9-d4abb023d57f"",""yes_price_dollars"":""0.4900""}"
KXETH15M-26APR281315-15,ed49690b-b17d-46d1-6f80-943506ca4de0,1777395632,0.5,3.0,yes,"{""count_fp"":""3.00"",""created_time"":""2026-04-28T17:00:32.385449Z"",""no_price_dollars"":""0.5000"",""taker_side"":""yes"",""ticker"":""KXETH15M-26APR281315-15"",""trade_id"":""ed49690b-b17d-46d1-6f80-943506ca4de0"",""yes_price_dollars"":""0.5000""}"
KXETH15M-26APR281315-15,489b88af-2900-57aa-8607-802dfde585a7,1777395636,0.52,4.0,yes,"{""count_fp"":""4.00"",""created_time"":""2026-04-28T17:00:36.307403Z"",""no_price_dollars"":""0.4800"",""taker_side"":""yes"",""ticker"":""KXETH15M-26APR281315-15"",""trade_id"":""489b88af-2900-57aa-8607-802dfde585a7"",""yes_price_dollars"":""0.5200""}"
KXETH15M-26APR281315-15,f1c158c7-035c-5a76-c0a2-df9154352b57,1777395636,0.52,10.4,yes,"{""count_fp"":""10.40"",""created_time"":""2026-04-28T17:00:36.185287Z"",""no_price_dollars"":""0.4800"",""taker_side"":""yes"",""ticker"":""KXETH15M-26APR281315-15"",""trade_id"":""f1c158c7-035c-5a76-c0a2-df9154352b57"",""yes_price_dollars"":""0.5200""}"
KXETH15M-26APR281315-15,5422c3e2-605c-57ae-9cdf-40b4c790318a,1777395637,0.51,1.97,no,"{""count_fp"":""1.97"",""created_time"":""2026-04-28T17:00:37.316196Z"",""no_price_dollars"":""0.4900"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR281315-15"",""trade_id"":""5422c3e2-605c-57ae-9cdf-40b4c790318a"",""yes_price_dollars"":""0.5100""}"
