ticker,trade_id,ts,yes_price,count,taker_side,raw_json
KXETH15M-26APR280900-00,887aaf94-7617-4166-4763-98231cbfe099,1777380315,0.41,3.0,no,"{""count_fp"":""3.00"",""created_time"":""2026-04-28T12:45:15.093134Z"",""no_price_dollars"":""0.5900"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR280900-00"",""trade_id"":""887aaf94-7617-4166-4763-98231cbfe099"",""yes_price_dollars"":""0.4100""}"
KXETH15M-26APR280900-00,719a1af7-8ceb-618e-fad3-b7049d1031de,1777380316,0.43,22.34,yes,"{""count_fp"":""22.34"",""created_time"":""2026-04-28T12:45:16.859353Z"",""no_price_dollars"":""0.5700"",""taker_side"":""yes"",""ticker"":""KXETH15M-26APR280900-00"",""trade_id"":""719a1af7-8ceb-618e-fad3-b7049d1031de"",""yes_price_dollars"":""0.4300""}"
KXETH15M-26APR280900-00,f8c821c5-e81b-6d6b-dd70-7d0782b8c8c4,1777380330,0.41,5.0,yes,"{""count_fp"":""5.00"",""created_time"":""2026-04-28T12:45:30.971995Z"",""no_price_dollars"":""0.5900"",""taker_side"":""yes"",""ticker"":""KXETH15M-26APR280900-00"",""trade_id"":""f8c821c5-e81b-6d6b-dd70-7d0782b8c8c4"",""yes_price_dollars"":""0.4100""}"
KXETH15M-26APR280900-00,105e03c3-dd27-624e-d032-aad52ff39616,1777380330,0.42,13.11,yes,"{""count_fp"":""13.11"",""created_time"":""2026-04-28T12:45:30.971995Z"",""no_price_dollars"":""0.5800"",""taker_side"":""yes"",""ticker"":""KXETH15M-26APR280900-00"",""trade_id"":""105e03c3-dd27-624e-d032-aad52ff39616"",""yes_price_dollars"":""0.4200""}"
KXETH15M-26APR280900-00,0870e1ae-9ae4-6bde-f85d-c5096e164465,1777380330,0.41,5.0,yes,"{""count_fp"":""5.00"",""created_time"":""2026-04-28T12:45:30.971995Z"",""no_price_dollars"":""0.5900"",""taker_side"":""yes"",""ticker"":""KXETH15M-26APR280900-00"",""trade_id"":""0870e1ae-9ae4-6bde-f85d-c5096e164465"",""yes_price_dollars"":""0.4100""}"
KXETH15M-26APR280900-00,cef34792-e58f-539e-ae65-b992f27e66f1,1777380332,0.38,4.37,no,"{""count_fp"":""4.37"",""created_time"":""2026-04-28T12:45:32.609324Z"",""no_price_dollars"":""0.6200"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR280900-00"",""trade_id"":""cef34792-e58f-539e-ae65-b992f27e66f1"",""yes_price_dollars"":""0.3800""}"
KXETH15M-26APR280900-00,aea6cf80-016d-5ca1-91bf-bbbac179e013,1777380332,0.4,10.0,no,"{""count_fp"":""10.00"",""created_time"":""2026-04-28T12:45:32.609324Z"",""no_price_dollars"":""0.6000"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR280900-00"",""trade_id"":""aea6cf80-016d-5ca1-91bf-bbbac179e013"",""yes_price_dollars"":""0.4000""}"
KXETH15M-26APR280900-00,3ddefcab-88f3-5c70-8da4-c2f2b7d8699a,1777380332,0.4,5.0,no,"{""count_fp"":""5.00"",""created_time"":""2026-04-28T12:45:32.609324Z"",""no_price_dollars"":""0.6000"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR280900-00"",""trade_id"":""3ddefcab-88f3-5c70-8da4-c2f2b7d8699a"",""yes_price_dollars"":""0.4000""}"
KXETH15M-26APR280900-00,5e80619f-b63b-5782-1422-d9ca38db8a3a,1777380336,0.42,1.0,yes,"{""count_fp"":""1.00"",""created_time"":""2026-04-28T12:45:36.175814Z"",""no_price_dollars"":""0.5800"",""taker_side"":""yes"",""ticker"":""KXETH15M-26APR280900-00"",""trade_id"":""5e80619f-b63b-5782-1422-d9ca38db8a3a"",""yes_price_dollars"":""0.4200""}"
KXETH15M-26APR280900-00,fd83bca8-79bf-7ef9-07d9-ecbfdcab8209,1777380344,0.4,5.0,no,"{""count_fp"":""5.00"",""created_time"":""2026-04-28T12:45:44.836439Z"",""no_price_dollars"":""0.6000"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR280900-00"",""trade_id"":""fd83bca8-79bf-7ef9-07d9-ecbfdcab8209"",""yes_price_dollars"":""0.4000""}"
KXETH15M-26APR280900-00,e5bc2449-b753-7966-546c-5cbec29fd2fe,1777380347,0.43,38.33,yes,"{""count_fp"":""38.33"",""created_time"":""2026-04-28T12:45:47.649209Z"",""no_price_dollars"":""0.5700"",""taker_side"":""yes"",""ticker"":""KXETH15M-26APR280900-00"",""trade_id"":""e5bc2449-b753-7966-546c-5cbec29fd2fe"",""yes_price_dollars"":""0.4300""}"
KXETH15M-26APR280900-00,8e02b4f2-9eb6-75a8-59ea-2adca7a65b06,1777380347,0.41,2.0,yes,"{""count_fp"":""2.00"",""created_time"":""2026-04-28T12:45:47.649209Z"",""no_price_dollars"":""0.5900"",""taker_side"":""yes"",""ticker"":""KXETH15M-26APR280900-00"",""trade_id"":""8e02b4f2-9eb6-75a8-59ea-2adca7a65b06"",""yes_price_dollars"":""0.4100""}"
