ticker,trade_id,ts,yes_price,count,taker_side,raw_json
KXETH15M-26APR272015-15,51e1c428-e10c-5198-fb94-376ccb9d83f3,1777334406,0.51,34.0,no,"{""count_fp"":""34.00"",""created_time"":""2026-04-28T00:00:06.475116Z"",""no_price_dollars"":""0.4900"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR272015-15"",""trade_id"":""51e1c428-e10c-5198-fb94-376ccb9d83f3"",""yes_price_dollars"":""0.5100""}"
KXETH15M-26APR272015-15,97bb3ac9-626c-7014-65bb-644e26bef52b,1777334407,0.5,18.0,no,"{""count_fp"":""18.00"",""created_time"":""2026-04-28T00:00:07.905562Z"",""no_price_dollars"":""0.5000"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR272015-15"",""trade_id"":""97bb3ac9-626c-7014-65bb-644e26bef52b"",""yes_price_dollars"":""0.5000""}"
KXETH15M-26APR272015-15,8adbe6c3-5c6b-6a28-4453-adffa0ffe562,1777334409,0.22,20.0,no,"{""count_fp"":""20.00"",""created_time"":""2026-04-28T00:00:09.249824Z"",""no_price_dollars"":""0.7800"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR272015-15"",""trade_id"":""8adbe6c3-5c6b-6a28-4453-adffa0ffe562"",""yes_price_dollars"":""0.2200""}"
KXETH15M-26APR272015-15,8378a97a-99ac-61c8-5cba-06c4717d608b,1777334409,0.4,8.0,no,"{""count_fp"":""8.00"",""created_time"":""2026-04-28T00:00:09.249824Z"",""no_price_dollars"":""0.6000"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR272015-15"",""trade_id"":""8378a97a-99ac-61c8-5cba-06c4717d608b"",""yes_price_dollars"":""0.4000""}"
KXETH15M-26APR272015-15,1c2f4326-1494-6c0f-6217-f4ac7bc7f5f1,1777334409,0.25,1.0,no,"{""count_fp"":""1.00"",""created_time"":""2026-04-28T00:00:09.249824Z"",""no_price_dollars"":""0.7500"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR272015-15"",""trade_id"":""1c2f4326-1494-6c0f-6217-f4ac7bc7f5f1"",""yes_price_dollars"":""0.2500""}"
KXETH15M-26APR272015-15,0c77b287-e68b-6cbe-4bfc-90f70b43256a,1777334409,0.3,4.0,no,"{""count_fp"":""4.00"",""created_time"":""2026-04-28T00:00:09.249824Z"",""no_price_dollars"":""0.7000"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR272015-15"",""trade_id"":""0c77b287-e68b-6cbe-4bfc-90f70b43256a"",""yes_price_dollars"":""0.3000""}"
KXETH15M-26APR272015-15,47efe8cf-3d06-547a-0131-5a3381f9a907,1777334410,0.49,8.0,no,"{""count_fp"":""8.00"",""created_time"":""2026-04-28T00:00:10.657621Z"",""no_price_dollars"":""0.5100"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR272015-15"",""trade_id"":""47efe8cf-3d06-547a-0131-5a3381f9a907"",""yes_price_dollars"":""0.4900""}"
KXETH15M-26APR272015-15,23d852ec-c59e-5ede-d2ec-895e1fc1736c,1777334410,0.5,30.0,yes,"{""count_fp"":""30.00"",""created_time"":""2026-04-28T00:00:10.605483Z"",""no_price_dollars"":""0.5000"",""taker_side"":""yes"",""ticker"":""KXETH15M-26APR272015-15"",""trade_id"":""23d852ec-c59e-5ede-d2ec-895e1fc1736c"",""yes_price_dollars"":""0.5000""}"
KXETH15M-26APR272015-15,e089191f-8ce9-5379-345f-cdcb44f7af9a,1777334417,0.5,9.47,yes,"{""count_fp"":""9.47"",""created_time"":""2026-04-28T00:00:17.648289Z"",""no_price_dollars"":""0.5000"",""taker_side"":""yes"",""ticker"":""KXETH15M-26APR272015-15"",""trade_id"":""e089191f-8ce9-5379-345f-cdcb44f7af9a"",""yes_price_dollars"":""0.5000""}"
KXETH15M-26APR272015-15,709623f9-e575-6d69-9112-74d847fc3eed,1777334419,0.48,2.0,no,"{""count_fp"":""2.00"",""created_time"":""2026-04-28T00:00:19.306246Z"",""no_price_dollars"":""0.5200"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR272015-15"",""trade_id"":""709623f9-e575-6d69-9112-74d847fc3eed"",""yes_price_dollars"":""0.4800""}"
KXETH15M-26APR272015-15,d4313161-6e55-4bfd-82e8-b93eb39321ad,1777334421,0.46,1.0,no,"{""count_fp"":""1.00"",""created_time"":""2026-04-28T00:00:21.025886Z"",""no_price_dollars"":""0.5400"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR272015-15"",""trade_id"":""d4313161-6e55-4bfd-82e8-b93eb39321ad"",""yes_price_dollars"":""0.4600""}"
KXETH15M-26APR272015-15,e7e8b97c-090e-5976-f305-57320bf76fab,1777334425,0.46,92.0,no,"{""count_fp"":""92.00"",""created_time"":""2026-04-28T00:00:25.042573Z"",""no_price_dollars"":""0.5400"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR272015-15"",""trade_id"":""e7e8b97c-090e-5976-f305-57320bf76fab"",""yes_price_dollars"":""0.4600""}"
KXETH15M-26APR272015-15,8ed2b543-7272-76e2-4959-bb21da5ae6ab,1777334429,0.46,1.0,no,"{""count_fp"":""1.00"",""created_time"":""2026-04-28T00:00:29.041983Z"",""no_price_dollars"":""0.5400"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR272015-15"",""trade_id"":""8ed2b543-7272-76e2-4959-bb21da5ae6ab"",""yes_price_dollars"":""0.4600""}"
KXETH15M-26APR272015-15,c165cc25-7444-40ec-fc5e-9f30d172e586,1777334432,0.47,0.75,no,"{""count_fp"":""0.75"",""created_time"":""2026-04-28T00:00:32.951197Z"",""no_price_dollars"":""0.5300"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR272015-15"",""trade_id"":""c165cc25-7444-40ec-fc5e-9f30d172e586"",""yes_price_dollars"":""0.4700""}"
KXETH15M-26APR272015-15,1ca66c8f-4f31-42f8-f5ef-3f8619d8beb7,1777334432,0.47,9.78,no,"{""count_fp"":""9.78"",""created_time"":""2026-04-28T00:00:32.951197Z"",""no_price_dollars"":""0.5300"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR272015-15"",""trade_id"":""1ca66c8f-4f31-42f8-f5ef-3f8619d8beb7"",""yes_price_dollars"":""0.4700""}"
KXETH15M-26APR272015-15,9f5f4aa9-718a-7532-aa3b-d05e4b936528,1777334435,0.48,1.0,yes,"{""count_fp"":""1.00"",""created_time"":""2026-04-28T00:00:35.989033Z"",""no_price_dollars"":""0.5200"",""taker_side"":""yes"",""ticker"":""KXETH15M-26APR272015-15"",""trade_id"":""9f5f4aa9-718a-7532-aa3b-d05e4b936528"",""yes_price_dollars"":""0.4800""}"
KXETH15M-26APR272015-15,05c097ab-5261-6f9d-7c79-5bda92515706,1777334435,0.48,1.0,yes,"{""count_fp"":""1.00"",""created_time"":""2026-04-28T00:00:35.209833Z"",""no_price_dollars"":""0.5200"",""taker_side"":""yes"",""ticker"":""KXETH15M-26APR272015-15"",""trade_id"":""05c097ab-5261-6f9d-7c79-5bda92515706"",""yes_price_dollars"":""0.4800""}"
KXETH15M-26APR272015-15,81747005-5b02-5862-603e-483396bc55a8,1777334438,0.45,2.13,yes,"{""count_fp"":""2.13"",""created_time"":""2026-04-28T00:00:38.947105Z"",""no_price_dollars"":""0.5500"",""taker_side"":""yes"",""ticker"":""KXETH15M-26APR272015-15"",""trade_id"":""81747005-5b02-5862-603e-483396bc55a8"",""yes_price_dollars"":""0.4500""}"
KXETH15M-26APR272015-15,78882a12-b503-5a29-b3c9-0fcfdc76b51a,1777334442,0.4,5.0,no,"{""count_fp"":""5.00"",""created_time"":""2026-04-28T00:00:42.471724Z"",""no_price_dollars"":""0.6000"",""taker_side"":""no"",""ticker"":""KXETH15M-26APR272015-15"",""trade_id"":""78882a12-b503-5a29-b3c9-0fcfdc76b51a"",""yes_price_dollars"":""0.4000""}"
