ticker,trade_id,ts,yes_price,count,taker_side,raw_json
KXBTC15M-26APR280730-30,073c9ec1-2b49-62a5-483d-70d7280f8a68,1777374901,0.5,5.0,no,"{""count_fp"":""5.00"",""created_time"":""2026-04-28T11:15:01.888604Z"",""no_price_dollars"":""0.5000"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR280730-30"",""trade_id"":""073c9ec1-2b49-62a5-483d-70d7280f8a68"",""yes_price_dollars"":""0.5000""}"
KXBTC15M-26APR280730-30,31781b40-16b9-4cad-a793-5dd7b7d43b48,1777374901,0.5,115.0,no,"{""count_fp"":""115.00"",""created_time"":""2026-04-28T11:15:01.686522Z"",""no_price_dollars"":""0.5000"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR280730-30"",""trade_id"":""31781b40-16b9-4cad-a793-5dd7b7d43b48"",""yes_price_dollars"":""0.5000""}"
KXBTC15M-26APR280730-30,1d223b86-dfa7-69f0-43b9-067f05abe3e9,1777374901,0.5,10.0,yes,"{""count_fp"":""10.00"",""created_time"":""2026-04-28T11:15:01.278881Z"",""no_price_dollars"":""0.5000"",""taker_side"":""yes"",""ticker"":""KXBTC15M-26APR280730-30"",""trade_id"":""1d223b86-dfa7-69f0-43b9-067f05abe3e9"",""yes_price_dollars"":""0.5000""}"
KXBTC15M-26APR280730-30,5bff79f7-85d2-4d8d-e205-a0a34d7c1e14,1777374901,0.5,190.0,no,"{""count_fp"":""190.00"",""created_time"":""2026-04-28T11:15:01.152117Z"",""no_price_dollars"":""0.5000"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR280730-30"",""trade_id"":""5bff79f7-85d2-4d8d-e205-a0a34d7c1e14"",""yes_price_dollars"":""0.5000""}"
KXBTC15M-26APR280730-30,4034d72a-06ec-69d5-7f10-24a6c96c746f,1777374902,0.52,1.0,no,"{""count_fp"":""1.00"",""created_time"":""2026-04-28T11:15:02.991537Z"",""no_price_dollars"":""0.4800"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR280730-30"",""trade_id"":""4034d72a-06ec-69d5-7f10-24a6c96c746f"",""yes_price_dollars"":""0.5200""}"
KXBTC15M-26APR280730-30,b2790626-3ed8-5879-e9ca-b45a1e616c7b,1777374902,0.52,1.0,no,"{""count_fp"":""1.00"",""created_time"":""2026-04-28T11:15:02.987191Z"",""no_price_dollars"":""0.4800"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR280730-30"",""trade_id"":""b2790626-3ed8-5879-e9ca-b45a1e616c7b"",""yes_price_dollars"":""0.5200""}"
KXBTC15M-26APR280730-30,8cb195fd-35a4-5d2f-d5b6-9e409f947743,1777374902,0.52,7.0,no,"{""count_fp"":""7.00"",""created_time"":""2026-04-28T11:15:02.987191Z"",""no_price_dollars"":""0.4800"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR280730-30"",""trade_id"":""8cb195fd-35a4-5d2f-d5b6-9e409f947743"",""yes_price_dollars"":""0.5200""}"
KXBTC15M-26APR280730-30,66baabd7-eb10-4233-74c6-51eed8244bf3,1777374902,0.52,25.0,no,"{""count_fp"":""25.00"",""created_time"":""2026-04-28T11:15:02.728326Z"",""no_price_dollars"":""0.4800"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR280730-30"",""trade_id"":""66baabd7-eb10-4233-74c6-51eed8244bf3"",""yes_price_dollars"":""0.5200""}"
KXBTC15M-26APR280730-30,aa00c8c0-1f02-5276-1659-dcd4c967b3ea,1777374903,0.54,1.0,yes,"{""count_fp"":""1.00"",""created_time"":""2026-04-28T11:15:03.276137Z"",""no_price_dollars"":""0.4600"",""taker_side"":""yes"",""ticker"":""KXBTC15M-26APR280730-30"",""trade_id"":""aa00c8c0-1f02-5276-1659-dcd4c967b3ea"",""yes_price_dollars"":""0.5400""}"
KXBTC15M-26APR280730-30,3e8f4ff9-a4ec-5a8d-137f-6b56856ef722,1777374903,0.54,1.0,yes,"{""count_fp"":""1.00"",""created_time"":""2026-04-28T11:15:03.276137Z"",""no_price_dollars"":""0.4600"",""taker_side"":""yes"",""ticker"":""KXBTC15M-26APR280730-30"",""trade_id"":""3e8f4ff9-a4ec-5a8d-137f-6b56856ef722"",""yes_price_dollars"":""0.5400""}"
KXBTC15M-26APR280730-30,4644042c-39ec-451d-a0c0-b43bfe80579b,1777374903,0.52,7.0,no,"{""count_fp"":""7.00"",""created_time"":""2026-04-28T11:15:03.219498Z"",""no_price_dollars"":""0.4800"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR280730-30"",""trade_id"":""4644042c-39ec-451d-a0c0-b43bfe80579b"",""yes_price_dollars"":""0.5200""}"
KXBTC15M-26APR280730-30,c14baf86-e1f2-429e-56b6-1ac2e0286247,1777374904,0.52,32.0,no,"{""count_fp"":""32.00"",""created_time"":""2026-04-28T11:15:04.656019Z"",""no_price_dollars"":""0.4800"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR280730-30"",""trade_id"":""c14baf86-e1f2-429e-56b6-1ac2e0286247"",""yes_price_dollars"":""0.5200""}"
KXBTC15M-26APR280730-30,b31d308b-542a-485f-42a2-1e7b276e303f,1777374904,0.52,18.0,no,"{""count_fp"":""18.00"",""created_time"":""2026-04-28T11:15:04.656019Z"",""no_price_dollars"":""0.4800"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR280730-30"",""trade_id"":""b31d308b-542a-485f-42a2-1e7b276e303f"",""yes_price_dollars"":""0.5200""}"
KXBTC15M-26APR280730-30,a6c10732-5a16-498f-6807-e28b98477ba3,1777374904,0.48,30.0,no,"{""count_fp"":""30.00"",""created_time"":""2026-04-28T11:15:04.656019Z"",""no_price_dollars"":""0.5200"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR280730-30"",""trade_id"":""a6c10732-5a16-498f-6807-e28b98477ba3"",""yes_price_dollars"":""0.4800""}"
KXBTC15M-26APR280730-30,7ee8b8db-e47c-414d-5b0e-ecab68fd2003,1777374904,0.52,9.0,no,"{""count_fp"":""9.00"",""created_time"":""2026-04-28T11:15:04.656019Z"",""no_price_dollars"":""0.4800"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR280730-30"",""trade_id"":""7ee8b8db-e47c-414d-5b0e-ecab68fd2003"",""yes_price_dollars"":""0.5200""}"
KXBTC15M-26APR280730-30,5c57e2d0-2193-694f-aaa2-d165d8d6b9e2,1777374904,0.53,1.82,yes,"{""count_fp"":""1.82"",""created_time"":""2026-04-28T11:15:04.628879Z"",""no_price_dollars"":""0.4700"",""taker_side"":""yes"",""ticker"":""KXBTC15M-26APR280730-30"",""trade_id"":""5c57e2d0-2193-694f-aaa2-d165d8d6b9e2"",""yes_price_dollars"":""0.5300""}"
KXBTC15M-26APR280730-30,e3acb498-a162-4eca-fcb1-5e7aa81d1962,1777374904,0.54,12.55,yes,"{""count_fp"":""12.55"",""created_time"":""2026-04-28T11:15:04.376158Z"",""no_price_dollars"":""0.4600"",""taker_side"":""yes"",""ticker"":""KXBTC15M-26APR280730-30"",""trade_id"":""e3acb498-a162-4eca-fcb1-5e7aa81d1962"",""yes_price_dollars"":""0.5400""}"
KXBTC15M-26APR280730-30,f714a443-e80f-70cd-16ad-2027031329c7,1777374905,0.49,9.0,yes,"{""count_fp"":""9.00"",""created_time"":""2026-04-28T11:15:05.917298Z"",""no_price_dollars"":""0.5100"",""taker_side"":""yes"",""ticker"":""KXBTC15M-26APR280730-30"",""trade_id"":""f714a443-e80f-70cd-16ad-2027031329c7"",""yes_price_dollars"":""0.4900""}"
KXBTC15M-26APR280730-30,df226bcb-9b75-7583-36d6-c8a34d1d3c54,1777374905,0.49,5.0,yes,"{""count_fp"":""5.00"",""created_time"":""2026-04-28T11:15:05.917298Z"",""no_price_dollars"":""0.5100"",""taker_side"":""yes"",""ticker"":""KXBTC15M-26APR280730-30"",""trade_id"":""df226bcb-9b75-7583-36d6-c8a34d1d3c54"",""yes_price_dollars"":""0.4900""}"
KXBTC15M-26APR280730-30,af67b31f-32af-7e42-222a-8ac0564d9dec,1777374905,0.49,5.0,yes,"{""count_fp"":""5.00"",""created_time"":""2026-04-28T11:15:05.917298Z"",""no_price_dollars"":""0.5100"",""taker_side"":""yes"",""ticker"":""KXBTC15M-26APR280730-30"",""trade_id"":""af67b31f-32af-7e42-222a-8ac0564d9dec"",""yes_price_dollars"":""0.4900""}"
KXBTC15M-26APR280730-30,612d54a4-ea12-7296-0a15-c046de29335e,1777374905,0.48,49.0,yes,"{""count_fp"":""49.00"",""created_time"":""2026-04-28T11:15:05.917298Z"",""no_price_dollars"":""0.5200"",""taker_side"":""yes"",""ticker"":""KXBTC15M-26APR280730-30"",""trade_id"":""612d54a4-ea12-7296-0a15-c046de29335e"",""yes_price_dollars"":""0.4800""}"
KXBTC15M-26APR280730-30,6106b20f-f6bb-7c30-0ab4-3fd05086afed,1777374905,0.49,46.0,yes,"{""count_fp"":""46.00"",""created_time"":""2026-04-28T11:15:05.917298Z"",""no_price_dollars"":""0.5100"",""taker_side"":""yes"",""ticker"":""KXBTC15M-26APR280730-30"",""trade_id"":""6106b20f-f6bb-7c30-0ab4-3fd05086afed"",""yes_price_dollars"":""0.4900""}"
