ticker,trade_id,ts,yes_price,count,taker_side,raw_json
KXBTC15M-26APR271700-00,a8ffbed8-db43-418d-2ad7-9722f6a22a49,1777322701,0.5,120.0,yes,"{""count_fp"":""120.00"",""created_time"":""2026-04-27T20:45:01.596799Z"",""no_price_dollars"":""0.5000"",""taker_side"":""yes"",""ticker"":""KXBTC15M-26APR271700-00"",""trade_id"":""a8ffbed8-db43-418d-2ad7-9722f6a22a49"",""yes_price_dollars"":""0.5000""}"
KXBTC15M-26APR271700-00,a345579f-286b-5b91-8ad4-00f3a134bebc,1777322703,0.53,17.0,no,"{""count_fp"":""17.00"",""created_time"":""2026-04-27T20:45:03.276309Z"",""no_price_dollars"":""0.4700"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR271700-00"",""trade_id"":""a345579f-286b-5b91-8ad4-00f3a134bebc"",""yes_price_dollars"":""0.5300""}"
KXBTC15M-26APR271700-00,27fdef56-a74a-7b17-1c1e-11e613953442,1777322703,0.49,1.0,yes,"{""count_fp"":""1.00"",""created_time"":""2026-04-27T20:45:03.039161Z"",""no_price_dollars"":""0.5100"",""taker_side"":""yes"",""ticker"":""KXBTC15M-26APR271700-00"",""trade_id"":""27fdef56-a74a-7b17-1c1e-11e613953442"",""yes_price_dollars"":""0.4900""}"
KXBTC15M-26APR271700-00,5463b121-9e23-74a5-36e8-78267a3d96bb,1777322704,0.48,45.5,no,"{""count_fp"":""45.50"",""created_time"":""2026-04-27T20:45:04.701704Z"",""no_price_dollars"":""0.5200"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR271700-00"",""trade_id"":""5463b121-9e23-74a5-36e8-78267a3d96bb"",""yes_price_dollars"":""0.4800""}"
KXBTC15M-26APR271700-00,05397d2a-98ff-77e9-2e86-1924d31a1573,1777322704,0.48,1.0,no,"{""count_fp"":""1.00"",""created_time"":""2026-04-27T20:45:04.701704Z"",""no_price_dollars"":""0.5200"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR271700-00"",""trade_id"":""05397d2a-98ff-77e9-2e86-1924d31a1573"",""yes_price_dollars"":""0.4800""}"
KXBTC15M-26APR271700-00,9789a087-91bd-529d-1d38-7cd3ba301c7d,1777322705,0.48,9.0,no,"{""count_fp"":""9.00"",""created_time"":""2026-04-27T20:45:05.763569Z"",""no_price_dollars"":""0.5200"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR271700-00"",""trade_id"":""9789a087-91bd-529d-1d38-7cd3ba301c7d"",""yes_price_dollars"":""0.4800""}"
KXBTC15M-26APR271700-00,cbc2f666-b66b-64c1-b928-126ce38e9947,1777322705,0.48,29.5,no,"{""count_fp"":""29.50"",""created_time"":""2026-04-27T20:45:05.605409Z"",""no_price_dollars"":""0.5200"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR271700-00"",""trade_id"":""cbc2f666-b66b-64c1-b928-126ce38e9947"",""yes_price_dollars"":""0.4800""}"
KXBTC15M-26APR271700-00,7440af54-0351-6651-ae27-c807a376e401,1777322705,0.48,7.56,no,"{""count_fp"":""7.56"",""created_time"":""2026-04-27T20:45:05.605409Z"",""no_price_dollars"":""0.5200"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR271700-00"",""trade_id"":""7440af54-0351-6651-ae27-c807a376e401"",""yes_price_dollars"":""0.4800""}"
KXBTC15M-26APR271700-00,b1431e23-78b3-6f90-a1e8-f054650d7093,1777322707,0.49,0.3,yes,"{""count_fp"":""0.30"",""created_time"":""2026-04-27T20:45:07.765905Z"",""no_price_dollars"":""0.5100"",""taker_side"":""yes"",""ticker"":""KXBTC15M-26APR271700-00"",""trade_id"":""b1431e23-78b3-6f90-a1e8-f054650d7093"",""yes_price_dollars"":""0.4900""}"
KXBTC15M-26APR271700-00,48423b7e-e6d2-688f-b3c2-dafecbf1cc84,1777322707,0.49,3.64,yes,"{""count_fp"":""3.64"",""created_time"":""2026-04-27T20:45:07.765905Z"",""no_price_dollars"":""0.5100"",""taker_side"":""yes"",""ticker"":""KXBTC15M-26APR271700-00"",""trade_id"":""48423b7e-e6d2-688f-b3c2-dafecbf1cc84"",""yes_price_dollars"":""0.4900""}"
