ticker,trade_id,ts,yes_price,count,taker_side,raw_json
KXBTC15M-26APR280500-00,aae8491f-eae0-5304-e20b-189d755d893b,1777365901,0.5,10.0,no,"{""count_fp"":""10.00"",""created_time"":""2026-04-28T08:45:01.147599Z"",""no_price_dollars"":""0.5000"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR280500-00"",""trade_id"":""aae8491f-eae0-5304-e20b-189d755d893b"",""yes_price_dollars"":""0.5000""}"
KXBTC15M-26APR280500-00,cb00a34d-57a5-70a8-f1b7-bc3e3fce09ff,1777365903,0.49,9.0,yes,"{""count_fp"":""9.00"",""created_time"":""2026-04-28T08:45:03.401016Z"",""no_price_dollars"":""0.5100"",""taker_side"":""yes"",""ticker"":""KXBTC15M-26APR280500-00"",""trade_id"":""cb00a34d-57a5-70a8-f1b7-bc3e3fce09ff"",""yes_price_dollars"":""0.4900""}"
KXBTC15M-26APR280500-00,6b0de470-08fe-6f48-0063-270872171875,1777365905,0.45,1.0,no,"{""count_fp"":""1.00"",""created_time"":""2026-04-28T08:45:05.669704Z"",""no_price_dollars"":""0.5500"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR280500-00"",""trade_id"":""6b0de470-08fe-6f48-0063-270872171875"",""yes_price_dollars"":""0.4500""}"
KXBTC15M-26APR280500-00,5e9099db-a0a4-6023-2518-a68fdd486487,1777365905,0.45,10.0,no,"{""count_fp"":""10.00"",""created_time"":""2026-04-28T08:45:05.669704Z"",""no_price_dollars"":""0.5500"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR280500-00"",""trade_id"":""5e9099db-a0a4-6023-2518-a68fdd486487"",""yes_price_dollars"":""0.4500""}"
KXBTC15M-26APR280500-00,430aecc9-ffc2-6385-04c1-3b36360b012a,1777365905,0.45,1.0,no,"{""count_fp"":""1.00"",""created_time"":""2026-04-28T08:45:05.669704Z"",""no_price_dollars"":""0.5500"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR280500-00"",""trade_id"":""430aecc9-ffc2-6385-04c1-3b36360b012a"",""yes_price_dollars"":""0.4500""}"
KXBTC15M-26APR280500-00,10d016b3-17a5-6ac1-1dd9-367826f5c7fa,1777365905,0.45,1.0,no,"{""count_fp"":""1.00"",""created_time"":""2026-04-28T08:45:05.669704Z"",""no_price_dollars"":""0.5500"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR280500-00"",""trade_id"":""10d016b3-17a5-6ac1-1dd9-367826f5c7fa"",""yes_price_dollars"":""0.4500""}"
KXBTC15M-26APR280500-00,654abd14-fc53-6823-cfe0-b73febd364e5,1777365906,0.42,1.0,no,"{""count_fp"":""1.00"",""created_time"":""2026-04-28T08:45:06.935384Z"",""no_price_dollars"":""0.5800"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR280500-00"",""trade_id"":""654abd14-fc53-6823-cfe0-b73febd364e5"",""yes_price_dollars"":""0.4200""}"
KXBTC15M-26APR280500-00,5707f046-19b0-6bcb-c40e-cba6f8153d35,1777365906,0.42,1.0,no,"{""count_fp"":""1.00"",""created_time"":""2026-04-28T08:45:06.935384Z"",""no_price_dollars"":""0.5800"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR280500-00"",""trade_id"":""5707f046-19b0-6bcb-c40e-cba6f8153d35"",""yes_price_dollars"":""0.4200""}"
KXBTC15M-26APR280500-00,553ac919-a8ff-6eb0-cfd4-7e1ed4aa7961,1777365906,0.42,1.0,no,"{""count_fp"":""1.00"",""created_time"":""2026-04-28T08:45:06.935384Z"",""no_price_dollars"":""0.5800"",""taker_side"":""no"",""ticker"":""KXBTC15M-26APR280500-00"",""trade_id"":""553ac919-a8ff-6eb0-cfd4-7e1ed4aa7961"",""yes_price_dollars"":""0.4200""}"
KXBTC15M-26APR280500-00,9498a44d-4c98-525b-203d-547257c15901,1777365906,0.46,3.94,yes,"{""count_fp"":""3.94"",""created_time"":""2026-04-28T08:45:06.044837Z"",""no_price_dollars"":""0.5400"",""taker_side"":""yes"",""ticker"":""KXBTC15M-26APR280500-00"",""trade_id"":""9498a44d-4c98-525b-203d-547257c15901"",""yes_price_dollars"":""0.4600""}"
